dataset,news_id,rating,title,original_title,news_source,source_link,review_link,criterio_idx,pergunta,resposta,explicacao
HealthStory,story_reviews_01462,2,"Beta-blockers used by musicians, athletes, students to enhance performance","Beta-blockers used by musicians, athletes, students to enhance performance",The Philadelphia Inquirer,http://www.philly.com/inquirer/health_science/weekly/20100816_Beta-blockers_used_by_musicians__athletes__students_to_enhance_performance.html?viewAll=y,https://www.healthnewsreview.org/review/3068/,8,Does the story establish the availability of the treatment/test/product/procedure?,Satisfactory,"The story mentioned that beta blockers are prescription drugs that are FDA  approved for treating hypertension and heart failure.It indicated that some people get a physician to write them a prescription for the drugs while some people get them from others who are willing to share.
Although the story adequately describes the availability of beta blockers, it should have explained that the use described in the story is an off-label use of medication."
HealthStory,story_reviews_01462,2,"Beta-blockers used by musicians, athletes, students to enhance performance","Beta-blockers used by musicians, athletes, students to enhance performance",The Philadelphia Inquirer,http://www.philly.com/inquirer/health_science/weekly/20100816_Beta-blockers_used_by_musicians__athletes__students_to_enhance_performance.html?viewAll=y,https://www.healthnewsreview.org/review/3068/,9,Does the story establish the true novelty of the approach?,Satisfactory," The story was clear that beta blockers are not a new class of medication and that their use by individuals to address performance anxiety is also not new. (Although, we wonder why the paper chose to report on this now as if it WERE a new phenomenon. There’s no NEWS here.) "
HealthStory,story_reviews_01462,2,"Beta-blockers used by musicians, athletes, students to enhance performance","Beta-blockers used by musicians, athletes, students to enhance performance",The Philadelphia Inquirer,http://www.philly.com/inquirer/health_science/weekly/20100816_Beta-blockers_used_by_musicians__athletes__students_to_enhance_performance.html?viewAll=y,https://www.healthnewsreview.org/review/3068/,10,Does the story appear to rely solely or largely on a news release?,Satisfactory, Does not appear to rely on a news release.
HealthStory,story_reviews_01463,4,"For diabetics, taking the sting out of insulin","For diabetics, taking the sting out of insulin",Los Angeles Times,"http://www.Los Angeles Times.com/health/la-he-insulin-delivery-20100816,0,2517032,print.story",https://www.healthnewsreview.org/review/3069/,1,Does the story adequately discuss the costs of the intervention?,Not Satisfactory,"This is the one big hole in the story. The one nod to costs in the story comes toward the end, where it says, ""Further, he notes, the new devices are somewhat wasteful in that they need to use more insulin to deliver the same dose as an injection, which will push their cost up."" Given that there already was a similar device on the market that failed, it would have been good to at least discuss how much that drug cost."
HealthStory,story_reviews_01463,4,"For diabetics, taking the sting out of insulin","For diabetics, taking the sting out of insulin",Los Angeles Times,"http://www.Los Angeles Times.com/health/la-he-insulin-delivery-20100816,0,2517032,print.story",https://www.healthnewsreview.org/review/3069/,2,Does the story adequately quantify the benefits of the treatment/test/product/procedure?,Satisfactory,"It would have been nice to see some absolute numbers or a number needed to treat. But, given that this is a broader story and not just focused on one drug or device, the potential benefits are quantified well enough."
HealthStory,story_reviews_01463,4,"For diabetics, taking the sting out of insulin","For diabetics, taking the sting out of insulin",Los Angeles Times,"http://www.Los Angeles Times.com/health/la-he-insulin-delivery-20100816,0,2517032,print.story",https://www.healthnewsreview.org/review/3069/,3,Does the story adequately explain/quantify the harms of the intervention?,Not Satisfactory,There is a lot in here about the potential harm of not taking insulin or taking the wrong dose. There should have been some discussion of side effects seen in the new approaches. We know from the first inhaled insulin that was removed from the market that there is also potential harm from delivering insulin through the lungs. If there are other factors that affect the absorption of insulin either via the airways or the buccal mucosa it should have been mentioned.
HealthStory,story_reviews_01463,4,"For diabetics, taking the sting out of insulin","For diabetics, taking the sting out of insulin",Los Angeles Times,"http://www.Los Angeles Times.com/health/la-he-insulin-delivery-20100816,0,2517032,print.story",https://www.healthnewsreview.org/review/3069/,4,Does the story seem to grasp the quality of the evidence? ,Satisfactory,"The story is not a day-after clinical trial results story but more a step-back story. In this context, the evaluation of the evidence is fair."
HealthStory,story_reviews_01463,4,"For diabetics, taking the sting out of insulin","For diabetics, taking the sting out of insulin",Los Angeles Times,"http://www.Los Angeles Times.com/health/la-he-insulin-delivery-20100816,0,2517032,print.story",https://www.healthnewsreview.org/review/3069/,5,Does the story commit disease-mongering?,Satisfactory,There is no disease mongering.
HealthStory,story_reviews_01463,4,"For diabetics, taking the sting out of insulin","For diabetics, taking the sting out of insulin",Los Angeles Times,"http://www.Los Angeles Times.com/health/la-he-insulin-delivery-20100816,0,2517032,print.story",https://www.healthnewsreview.org/review/3069/,6,Does the story use independent sources and identify conflicts of interest?,Satisfactory,"The story identifies conflicts and quotes one outside expert. It is clear, though, that the reporter did a lot of reading well beyond what any of the named sources say. The quotes aren’t what gives this story balance. It’s the synthesis of the facts about diabetes and insulin that does that. We’re going to grade this satisfactory, but the absence of any quotes from people who successfully use insulin with no problems,  and the lack of discussion of the advent of the shorter acting insulins or the use of insulin pumps are big omissions that might not have happened if more independent sources had been used. "
HealthStory,story_reviews_01463,4,"For diabetics, taking the sting out of insulin","For diabetics, taking the sting out of insulin",Los Angeles Times,"http://www.Los Angeles Times.com/health/la-he-insulin-delivery-20100816,0,2517032,print.story",https://www.healthnewsreview.org/review/3069/,7,Does the story compare the new approach with existing alternatives?,Not Satisfactory,"This story does a good job comparing many of the current and potential devices, but it does fall short by not discussing the insulin pump and shorter acting insulin injectables."
HealthStory,story_reviews_01463,4,"For diabetics, taking the sting out of insulin","For diabetics, taking the sting out of insulin",Los Angeles Times,"http://www.Los Angeles Times.com/health/la-he-insulin-delivery-20100816,0,2517032,print.story",https://www.healthnewsreview.org/review/3069/,8,Does the story establish the availability of the treatment/test/product/procedure?,Satisfactory,The story makes it clear that the key drugs discussed are in late stage clinical trials and approaching FDA consideration.
HealthStory,story_reviews_01463,4,"For diabetics, taking the sting out of insulin","For diabetics, taking the sting out of insulin",Los Angeles Times,"http://www.Los Angeles Times.com/health/la-he-insulin-delivery-20100816,0,2517032,print.story",https://www.healthnewsreview.org/review/3069/,9,Does the story establish the true novelty of the approach?,Satisfactory,"The story explores the two drugs getting close to FDA approval and sets them in the larger context of the many attempts to change the way people receive insulin. As noted elsewhere in this review, we think the story should have mentioned insulin pumps and the newer short-acting insulins.  But we won’t ding them for that in this criterion. "
HealthStory,story_reviews_01463,4,"For diabetics, taking the sting out of insulin","For diabetics, taking the sting out of insulin",Los Angeles Times,"http://www.Los Angeles Times.com/health/la-he-insulin-delivery-20100816,0,2517032,print.story",https://www.healthnewsreview.org/review/3069/,10,Does the story appear to rely solely or largely on a news release?,Satisfactory,"The story goes so far beyond any news release. While it does not hit all the criteria, it is a great example of how to take the ""news"" of a clinical trial and build it into an interesting and informative story."
HealthStory,story_reviews_01464,4,Oral alternative to allergy shots improves hay fever,Oral alternative to allergy shots improves hay fever,Reuters Health,http://www.Reuters.com/article/idUSTRE67F37Q20100816,https://www.healthnewsreview.org/review/3071/,1,Does the story adequately discuss the costs of the intervention?,Satisfactory,"1clip_filelist.xml"" rel=""File-List""/>1clip_themedata.thmx"" rel=""themeData""/>1clip_colorschememapping.xml"" rel=""colorSchemeMapping""/>



 
The story concedes that the “ultimate cost-effectiveness of sublingual immunotherapy has…yet to be determined.” Based on cost in the U.K., the story reports that treatment may be $3.50 per day, adding that it should be “taken daily, starting several months before the start of the next grass-pollen allergy season and continuing for three years thereafter.”    
"
HealthStory,story_reviews_01464,4,Oral alternative to allergy shots improves hay fever,Oral alternative to allergy shots improves hay fever,Reuters Health,http://www.Reuters.com/article/idUSTRE67F37Q20100816,https://www.healthnewsreview.org/review/3071/,2,Does the story adequately quantify the benefits of the treatment/test/product/procedure?,Not Satisfactory,"1clip_filelist.xml""/>1clip_themedata.thmx""/>1clip_colorschememapping.xml""/>



 
The story only presents the benefits of therapy in terms of relative risk compared with placebo, rather than absolute risk.  The reader is not given any information about what a 20% reduction in symptoms would mean for them. The benefit may be statistically significant, but is it clinically significant? The story should have also reported that the same benefit was not seen in children.
"
HealthStory,story_reviews_01464,4,Oral alternative to allergy shots improves hay fever,Oral alternative to allergy shots improves hay fever,Reuters Health,http://www.Reuters.com/article/idUSTRE67F37Q20100816,https://www.healthnewsreview.org/review/3071/,3,Does the story adequately explain/quantify the harms of the intervention?,Not Satisfactory,"1clip_filelist.xml""/>1clip_themedata.thmx""/>1clip_colorschememapping.xml""/>



 
The story provides a list of the most common side effects associated with sublingual immunotherapy; however, a more complete report would have also mentioned more serious, albeit rare, reactions. It would also be useful for readers to know that in the 1518 patients who received sublingual immunotherapy, there were 3286 reported adverse events (2.6 per person), compared to 1570 reported adverse events in the placebo group (1.34 per person). Furthermore, 54 (3%) patients in the sublingual immunotherapy group dropped out of the studies due to adverse events, compared to 12 (1%) in the placebo group.
"
HealthStory,story_reviews_01464,4,Oral alternative to allergy shots improves hay fever,Oral alternative to allergy shots improves hay fever,Reuters Health,http://www.Reuters.com/article/idUSTRE67F37Q20100816,https://www.healthnewsreview.org/review/3071/,4,Does the story seem to grasp the quality of the evidence? ,Not Satisfactory,"1clip_filelist.xml""/>1clip_themedata.thmx""/>1clip_colorschememapping.xml""/>



 
The story describes the study, noting that it was a meta-analysis of 19 trials and included nearly 3000 patients with grass-pollen allergies, and mentions that trials varied in duration (3 month to 3 years). However, the story should have included a discussion of how meta-analyses, like this one, have drawbacks, particularly regarding heterogeneity between the trials. The story should have also noted that the trials included were randomized and compared sublingual immunotherapy to a placebo. 
"
HealthStory,story_reviews_01464,4,Oral alternative to allergy shots improves hay fever,Oral alternative to allergy shots improves hay fever,Reuters Health,http://www.Reuters.com/article/idUSTRE67F37Q20100816,https://www.healthnewsreview.org/review/3071/,5,Does the story commit disease-mongering?,Satisfactory,"1clip_filelist.xml"" rel=""File-List""/>1clip_themedata.thmx"" rel=""themeData""/>1clip_colorschememapping.xml"" rel=""colorSchemeMapping""/>



 
Given the number of allergy sufferers in the U.S., the story could have easily engaged in disease mongering, but that was not the case. 
"
HealthStory,story_reviews_01464,4,Oral alternative to allergy shots improves hay fever,Oral alternative to allergy shots improves hay fever,Reuters Health,http://www.Reuters.com/article/idUSTRE67F37Q20100816,https://www.healthnewsreview.org/review/3071/,6,Does the story use independent sources and identify conflicts of interest?,Satisfactory,"1clip_filelist.xml""/>1clip_themedata.thmx""/>1clip_colorschememapping.xml""/>



 
The story includes an interview with an allergist not affiliated with the research.  
"
HealthStory,story_reviews_01464,4,Oral alternative to allergy shots improves hay fever,Oral alternative to allergy shots improves hay fever,Reuters Health,http://www.Reuters.com/article/idUSTRE67F37Q20100816,https://www.healthnewsreview.org/review/3071/,7,Does the story compare the new approach with existing alternatives?,Satisfactory,"1clip_filelist.xml""/>1clip_themedata.thmx""/>1clip_colorschememapping.xml""/>



 
The story discusses alternative approaches for treating grass-pollen allergies, specifically antihistamines and allergy shots.  
"
HealthStory,story_reviews_01464,4,Oral alternative to allergy shots improves hay fever,Oral alternative to allergy shots improves hay fever,Reuters Health,http://www.Reuters.com/article/idUSTRE67F37Q20100816,https://www.healthnewsreview.org/review/3071/,8,Does the story establish the availability of the treatment/test/product/procedure?,Satisfactory,"1clip_filelist.xml"" rel=""File-List""/>1clip_themedata.thmx"" rel=""themeData""/>1clip_colorschememapping.xml"" rel=""colorSchemeMapping""/>



 
This story makes it clear that sublingual immunotherapy is not available in the U.S.; however, this might have been mentioned sooner in the text.   
"
HealthStory,story_reviews_01464,4,Oral alternative to allergy shots improves hay fever,Oral alternative to allergy shots improves hay fever,Reuters Health,http://www.Reuters.com/article/idUSTRE67F37Q20100816,https://www.healthnewsreview.org/review/3071/,9,Does the story establish the true novelty of the approach?,Satisfactory,"1clip_filelist.xml""/>1clip_themedata.thmx""/>1clip_colorschememapping.xml""/>



 
By mentionsing that trials from 1995 were included in the meta-analysis, the story lets readers know that sublingual allergens are not novel. The concept of administering allergens orally has been proposed as early as 1900. 
"
HealthStory,story_reviews_01464,4,Oral alternative to allergy shots improves hay fever,Oral alternative to allergy shots improves hay fever,Reuters Health,http://www.Reuters.com/article/idUSTRE67F37Q20100816,https://www.healthnewsreview.org/review/3071/,10,Does the story appear to rely solely or largely on a news release?,Satisfactory,"1clip_filelist.xml""/>1clip_themedata.thmx""/>1clip_colorschememapping.xml""/>



 
This piece does not rely on a press release. 
"
HealthStory,story_reviews_01465,2,Study Shows a Probiotic Supplement May Help Treat Babies With Colic,Study Shows a Probiotic Supplement May Help Treat Babies With Colic,WebMD,http://www.WebMD.com/parenting/baby/news/20100816/probiotics-may-reduce-crying-from-colic,https://www.healthnewsreview.org/review/3072/,1,Does the story adequately discuss the costs of the intervention?,Not Satisfactory,The story did not mention how much treatment with this probiotic costs. A month’s supply costs about $40 according to one Internet retailer–information that easily could have been included in the piece.  
HealthStory,story_reviews_01465,2,Study Shows a Probiotic Supplement May Help Treat Babies With Colic,Study Shows a Probiotic Supplement May Help Treat Babies With Colic,WebMD,http://www.WebMD.com/parenting/baby/news/20100816/probiotics-may-reduce-crying-from-colic,https://www.healthnewsreview.org/review/3072/,2,Does the story adequately quantify the benefits of the treatment/test/product/procedure?,Satisfactory,"The story reports the number of minutes per day that children cried in the probiotic and placebo group — a reasonable characterization of the main findings. Although we’ll award a borderline satisfactory, we wish the story had avoided some of the following vague language: "
HealthStory,story_reviews_01465,2,Study Shows a Probiotic Supplement May Help Treat Babies With Colic,Study Shows a Probiotic Supplement May Help Treat Babies With Colic,WebMD,http://www.WebMD.com/parenting/baby/news/20100816/probiotics-may-reduce-crying-from-colic,https://www.healthnewsreview.org/review/3072/,3,Does the story adequately explain/quantify the harms of the intervention?,Not Satisfactory,"Probiotics are generally regarded as safe for healthy children. Nevertheless, the mechanism through which these bacteria work are not well understood, and there have been reports of severe infections attributable to probiotics in critically ill or immunocompromised patients. We don’t necessarily think the story needed to get into this level of detail about potential adverse effects, but some comment about the general safety (or lack thereof) of this probiotic strain should have been provided"
HealthStory,story_reviews_01465,2,Study Shows a Probiotic Supplement May Help Treat Babies With Colic,Study Shows a Probiotic Supplement May Help Treat Babies With Colic,WebMD,http://www.WebMD.com/parenting/baby/news/20100816/probiotics-may-reduce-crying-from-colic,https://www.healthnewsreview.org/review/3072/,4,Does the story seem to grasp the quality of the evidence? ,Not Satisfactory,"This one was close, but ultimately unsatisfactory in our opinion. Although the study provides a reasonable explanation of the intervention, the measures, and the main results, it failed to discuss the limitations of a study which included just 50 patients. Small, early studies often report dramatic benefits from a new therapy (especially when they are industry-sponsored); the benefits seen in subsequent larger studies is usually less impressive for a variety of reasons. Had the study contacted an independent expert for a comment on the findings (another deficiency discussed below under the ""Sources"" criterion), they likely would have provided this context.  "
HealthStory,story_reviews_01465,2,Study Shows a Probiotic Supplement May Help Treat Babies With Colic,Study Shows a Probiotic Supplement May Help Treat Babies With Colic,WebMD,http://www.WebMD.com/parenting/baby/news/20100816/probiotics-may-reduce-crying-from-colic,https://www.healthnewsreview.org/review/3072/,5,Does the story commit disease-mongering?,Satisfactory,The story did not exaggerate the effects of infant colic.
HealthStory,story_reviews_01465,2,Study Shows a Probiotic Supplement May Help Treat Babies With Colic,Study Shows a Probiotic Supplement May Help Treat Babies With Colic,WebMD,http://www.WebMD.com/parenting/baby/news/20100816/probiotics-may-reduce-crying-from-colic,https://www.healthnewsreview.org/review/3072/,6,Does the story use independent sources and identify conflicts of interest?,Not Satisfactory,"A real shortcoming. No independent perspective was provided nor were the researchers themselves interviewed for the story. In addition, the story failed to point out that the study was funded by probiotic manufacturer BioGaia.   "
HealthStory,story_reviews_01465,2,Study Shows a Probiotic Supplement May Help Treat Babies With Colic,Study Shows a Probiotic Supplement May Help Treat Babies With Colic,WebMD,http://www.WebMD.com/parenting/baby/news/20100816/probiotics-may-reduce-crying-from-colic,https://www.healthnewsreview.org/review/3072/,7,Does the story compare the new approach with existing alternatives?,Satisfactory,"The story notes that there is no known cause or cure for infant colic. However, the story should have noted that colic goes away on it’s own after several weeks, and is not a ""disease"", therefore may not need treatment. A close call, but satisfactory."
HealthStory,story_reviews_01465,2,Study Shows a Probiotic Supplement May Help Treat Babies With Colic,Study Shows a Probiotic Supplement May Help Treat Babies With Colic,WebMD,http://www.WebMD.com/parenting/baby/news/20100816/probiotics-may-reduce-crying-from-colic,https://www.healthnewsreview.org/review/3072/,8,Does the story establish the availability of the treatment/test/product/procedure?,Not Satisfactory,"Not enough information here. The probiotic tested in this study is actually a commercially available product distributed by the study’s sponsor, BioGaia–information which was never provided to readers. (More on this later under the ""Sources"" criterion below.) Moreover, the story attributed the benefits observed in the study to the Lactobacillus reuteri species of probiotic; it should have pointed out that the researchers tested a specific commercial strain of L. reuteri known as Lactobacillus reuteri DSM 17 938. Different strains of the same probiotic are known to produce widely varying effects, so the reduction in crying observed in the study might not be seen with other strains of L. reuteri.     "
HealthStory,story_reviews_01465,2,Study Shows a Probiotic Supplement May Help Treat Babies With Colic,Study Shows a Probiotic Supplement May Help Treat Babies With Colic,WebMD,http://www.WebMD.com/parenting/baby/news/20100816/probiotics-may-reduce-crying-from-colic,https://www.healthnewsreview.org/review/3072/,9,Does the story establish the true novelty of the approach?,Not Satisfactory,"The story failed to mention important background here. The study reported on was actually a follow-up to a previous open label study (the researchers knew which children were getting what treatment) conducted by these same investigators and which also found a benefit for L reuteri on colic. The fact that this second, blinded trial has confirmed the previous findings should increase our confidence that something real is happeneing here. Still, as previously noted, larger, independent studies will be needed to conclusively establish a benefit for probiotics on colic.   "
HealthStory,story_reviews_01465,2,Study Shows a Probiotic Supplement May Help Treat Babies With Colic,Study Shows a Probiotic Supplement May Help Treat Babies With Colic,WebMD,http://www.WebMD.com/parenting/baby/news/20100816/probiotics-may-reduce-crying-from-colic,https://www.healthnewsreview.org/review/3072/,10,Does the story appear to rely solely or largely on a news release?,Not Applicable,"We couldn’t find any evidence that this story relied on a news release. Considering that nobody was interviewed, however, the best we can do is call it not applicable."
HealthStory,story_reviews_01466,5,"Burger and a statin to go? Or hold that, please?","Burger and a statin to go? Or hold that, please?",Reuters Health,http://www.Reuters.com/article/idUSTRE67C2GE20100813,https://www.healthnewsreview.org/review/3066/,1,Does the story adequately discuss the costs of the intervention?,Satisfactory,"In this context, the cost discussion works, even though it is only a passing reference. The authors are trying to argue that statins would not cost much for fast food restaurants. ""It would cost less than 5 pence ($0.07) per customer — not much different to a sachet of ketchup,"" says one of the authors. It would have been nice to have some clarity on whether that is a wholesale cost, retail cost or a British government cost. For this sort of plan to work in the U.S., assuming it even makes sense, the cost likely would be much higher."
HealthStory,story_reviews_01466,5,"Burger and a statin to go? Or hold that, please?","Burger and a statin to go? Or hold that, please?",Reuters Health,http://www.Reuters.com/article/idUSTRE67C2GE20100813,https://www.healthnewsreview.org/review/3066/,2,Does the story adequately quantify the benefits of the treatment/test/product/procedure?,Satisfactory,"        
A balance was struck between the claims of the study author and those of several unaffiliated experts.  While the study centered on the cholesterol lowering effects of a statin condiment, the negative effects of a high fat, high sodium, high calorie diet were highlighted providing a balance to the story.  
The story mentions that ""A study in June in the Archives of Internal Medicine suggested, in fact, that statins do not save lives in patients without heart disease, although they may prevent some non-fatal heart attacks."" But this wasn’t the only study to come to that conclusion, and, in fact, the drug company’s own research backs this claim up, as has been well documented in previous news stories.
We wish the story had clarified whether the research team was suggesting popping a single statin pill in response to a single cheeseburger, or whether they were suggesting a regular regimen of statin use.  This is a key point, and is relevant to any discussion about the quality (or lack) of evidence, and about potential harms and benefits.  "
HealthStory,story_reviews_01466,5,"Burger and a statin to go? Or hold that, please?","Burger and a statin to go? Or hold that, please?",Reuters Health,http://www.Reuters.com/article/idUSTRE67C2GE20100813,https://www.healthnewsreview.org/review/3066/,3,Does the story adequately explain/quantify the harms of the intervention?,Satisfactory,"It’s hard to ding the story for not actually calculating the potential harms, given that the piece is based on an editorial. In all, we think the story did a fair job pointing out the problems with using statins as a subsitute for exercise and a healthy diet. It could have at least mentioned some of the side effects of long-term statin use."
HealthStory,story_reviews_01466,5,"Burger and a statin to go? Or hold that, please?","Burger and a statin to go? Or hold that, please?",Reuters Health,http://www.Reuters.com/article/idUSTRE67C2GE20100813,https://www.healthnewsreview.org/review/3066/,4,Does the story seem to grasp the quality of the evidence? ,Not Satisfactory,"The journal piece is an editorial. It does present some research findings, but it is framed as a piece of persuasion, even going to far as to include a fake ad for a McStatin burger. The article about it misses – or at least doesn’t emphasize –  this point and, instead, discusses the findings the same way a reporter would discuss the findings of a study that took in 10,000 people over a seven year period. Those types of numbers are completely missing from the story. As the journal editorial points out, ""No interventional study has examined the ability of statins to neutralize the excess cardiovascular risk arising from consuming fast foods, nor is there ever likely to be such a study."" That should have been in the first paragraph of the news story. The researchers did not do any original research on patients or fast food consumers. They did a literature search, basically, and crunched some numbers."
HealthStory,story_reviews_01466,5,"Burger and a statin to go? Or hold that, please?","Burger and a statin to go? Or hold that, please?",Reuters Health,http://www.Reuters.com/article/idUSTRE67C2GE20100813,https://www.healthnewsreview.org/review/3066/,5,Does the story commit disease-mongering?,Satisfactory,There is no disease mongering in this story.
HealthStory,story_reviews_01466,5,"Burger and a statin to go? Or hold that, please?","Burger and a statin to go? Or hold that, please?",Reuters Health,http://www.Reuters.com/article/idUSTRE67C2GE20100813,https://www.healthnewsreview.org/review/3066/,6,Does the story use independent sources and identify conflicts of interest?,Satisfactory,"The use of independent voices here is key, and the reporting team did a lot of reading to give readers a fuller picture of the debate about statins. If people could hear more doctors saying that a particular drug is ""not a magic bullet"" in news stories, we probably would pay far less for the drugs that do work well."
HealthStory,story_reviews_01466,5,"Burger and a statin to go? Or hold that, please?","Burger and a statin to go? Or hold that, please?",Reuters Health,http://www.Reuters.com/article/idUSTRE67C2GE20100813,https://www.healthnewsreview.org/review/3066/,7,Does the story compare the new approach with existing alternatives?,Satisfactory,"The first quote in the story says ""It’s better to avoid fatty foods altogether."" And the story goes on to make that point in several ways. The story quotes directly from the editorial, too, saying that there is ""no substitute for systematic lifestyle improvements, including healthy diet, regular exercise, weight loss, and smoking cessation""."
HealthStory,story_reviews_01466,5,"Burger and a statin to go? Or hold that, please?","Burger and a statin to go? Or hold that, please?",Reuters Health,http://www.Reuters.com/article/idUSTRE67C2GE20100813,https://www.healthnewsreview.org/review/3066/,8,Does the story establish the availability of the treatment/test/product/procedure?,Satisfactory,The story makes it clear that statins are widely available and only by prescription in the U.S.
HealthStory,story_reviews_01466,5,"Burger and a statin to go? Or hold that, please?","Burger and a statin to go? Or hold that, please?",Reuters Health,http://www.Reuters.com/article/idUSTRE67C2GE20100813,https://www.healthnewsreview.org/review/3066/,9,Does the story establish the true novelty of the approach?,Satisfactory,"This would definitely be novel, and the story makes that clear. What it does not do, unfortunately, is to emphasize that this wasn’t a study based on people eating fast food and then taking statins. There was only one line very late in the story explaining that the researchers ""used data from a previous large study"" and that they did a comparison ""using data from seven previously published trials.""  "
HealthStory,story_reviews_01466,5,"Burger and a statin to go? Or hold that, please?","Burger and a statin to go? Or hold that, please?",Reuters Health,http://www.Reuters.com/article/idUSTRE67C2GE20100813,https://www.healthnewsreview.org/review/3066/,10,Does the story appear to rely solely or largely on a news release?,Satisfactory,The story went well beyond the press release.
HealthStory,story_reviews_01467,4,Should belly fat prompt early colon cancer screens?,Should belly fat prompt early colon cancer screens?,Reuters Health,http://www.Reuters.com/article/idUSTRE67A4TE20100811,https://www.healthnewsreview.org/review/3064/,1,Does the story adequately discuss the costs of the intervention?,Not Satisfactory,The story does not mention costs of screening colonoscopy. Costs of screening a younger population is especially important given that more people would need to be screened to find one case of cancer.
HealthStory,story_reviews_01467,4,Should belly fat prompt early colon cancer screens?,Should belly fat prompt early colon cancer screens?,Reuters Health,http://www.Reuters.com/article/idUSTRE67A4TE20100811,https://www.healthnewsreview.org/review/3064/,2,Does the story adequately quantify the benefits of the treatment/test/product/procedure?,Satisfactory,The story quantifies the number of people who would need to be screened in order to find one late-stage polyp (and is clear to point out that they may or may not develop into cancer).
HealthStory,story_reviews_01467,4,Should belly fat prompt early colon cancer screens?,Should belly fat prompt early colon cancer screens?,Reuters Health,http://www.Reuters.com/article/idUSTRE67A4TE20100811,https://www.healthnewsreview.org/review/3064/,3,Does the story adequately explain/quantify the harms of the intervention?,Satisfactory,"The story mentions potential harms of colonoscopy, such as bleeding and perforation."
HealthStory,story_reviews_01467,4,Should belly fat prompt early colon cancer screens?,Should belly fat prompt early colon cancer screens?,Reuters Health,http://www.Reuters.com/article/idUSTRE67A4TE20100811,https://www.healthnewsreview.org/review/3064/,4,Does the story seem to grasp the quality of the evidence? ,Not Satisfactory,The story should have mentioned that this study was observational in nature and therefore has a set of inherent limitations. That the study was from a single area in Korea also limits the applicability of the results to other populations.
HealthStory,story_reviews_01467,4,Should belly fat prompt early colon cancer screens?,Should belly fat prompt early colon cancer screens?,Reuters Health,http://www.Reuters.com/article/idUSTRE67A4TE20100811,https://www.healthnewsreview.org/review/3064/,5,Does the story commit disease-mongering?,Satisfactory,The story does not exaggerate the seriousness or prevalence of polyps or colon cancer. The story clearly states that most polyps do not develop into cancer.
HealthStory,story_reviews_01467,4,Should belly fat prompt early colon cancer screens?,Should belly fat prompt early colon cancer screens?,Reuters Health,http://www.Reuters.com/article/idUSTRE67A4TE20100811,https://www.healthnewsreview.org/review/3064/,6,Does the story use independent sources and identify conflicts of interest?,Satisfactory,The story quotes several independent experts who provide very valuable perspectives.
HealthStory,story_reviews_01467,4,Should belly fat prompt early colon cancer screens?,Should belly fat prompt early colon cancer screens?,Reuters Health,http://www.Reuters.com/article/idUSTRE67A4TE20100811,https://www.healthnewsreview.org/review/3064/,7,Does the story compare the new approach with existing alternatives?,Satisfactory,"The story very briefly mentions one alternative to colonoscopy, the stool test for blood. While this is the most widely-available alternative, there are other alternatives, including CT Colography, sigmoidoscopy, barium enema, and the choice to not have screening at all."
HealthStory,story_reviews_01467,4,Should belly fat prompt early colon cancer screens?,Should belly fat prompt early colon cancer screens?,Reuters Health,http://www.Reuters.com/article/idUSTRE67A4TE20100811,https://www.healthnewsreview.org/review/3064/,8,Does the story establish the availability of the treatment/test/product/procedure?,Satisfactory,Clearly colon cancer screening is available.
HealthStory,story_reviews_01467,4,Should belly fat prompt early colon cancer screens?,Should belly fat prompt early colon cancer screens?,Reuters Health,http://www.Reuters.com/article/idUSTRE67A4TE20100811,https://www.healthnewsreview.org/review/3064/,9,Does the story establish the true novelty of the approach?,Satisfactory,"Clearly screening colonoscopy is not new, however screening younger people who are overweight is a new idea."
HealthStory,story_reviews_01467,4,Should belly fat prompt early colon cancer screens?,Should belly fat prompt early colon cancer screens?,Reuters Health,http://www.Reuters.com/article/idUSTRE67A4TE20100811,https://www.healthnewsreview.org/review/3064/,10,Does the story appear to rely solely or largely on a news release?,Satisfactory,"Because the story quotes several independent sources, the reader can assume that the story does not rely on a press release as the sole source of information."
HealthStory,story_reviews_01468,1,Spinal fluid proteins can help diagnose Alzheimer’s,Spinal fluid proteins can help diagnose Alzheimer’s,Reuters Health,http://www.Reuters.com/article/idUSTRE6784I020100810,https://www.healthnewsreview.org/review/3058/,1,Does the story adequately discuss the costs of the intervention?,Not Satisfactory,"1clip_filelist.xml""/>



This story mentions neither estimates of the direct costs of such a test nor the indirect financial implications of testing before symptoms appear."
HealthStory,story_reviews_01468,1,Spinal fluid proteins can help diagnose Alzheimer’s,Spinal fluid proteins can help diagnose Alzheimer’s,Reuters Health,http://www.Reuters.com/article/idUSTRE6784I020100810,https://www.healthnewsreview.org/review/3058/,2,Does the story adequately quantify the benefits of the treatment/test/product/procedure?,Not Satisfactory,"1clip_filelist.xml""/>



Although this story does a generally careful job of highlighting the potential use of spinal fluid testing to help diagnose Alzheimer’s Disease in people who are already experiencing severe memory problems, it states that the results “predict” which patients with memory problems will develop the disease. What the researchers actually reported was that all of the patients who progressed from mild cognitive impairment to Alzheimer’s Disease during the study period had the disease-associated biomarker pattern. They did not state that having the “disease” pattern predicted progression. Indeed, while 142 participants with impairment had the “disease” pattern, only 57 (less than half) progressed from impairment to Alzheimer’s during the study."
