Titulo,Subtitulo,Noticia,Categoria,Data,Autor,URL,Classe
UFC Vegas 19: Corner de lutador tem covid-19 e duelo é retirado  ,,lutar retirar o horar início ufc o vegas acontecer n sábado o evento o duelo rafael alves e pat sabitini o brasileiro exceder o limitar pesar divisão peso-pena kg sexta-feira o combater luis peña e drakkar klose sair show peña rede social clicar abaixar informar membro corner rival testar positivar coronavírus e o ufc o cancelar o embater o americano lamentar o fato e prestar solidariedade o o time oponente haver informação o lutar remarcar datar posterior odiar homem o coração pesar dever informar o o lutar cancelar saudar e segurança membro corner drakkar testar positivar covid-19 o ufc decidir tirar o lutar e rezar e equipar continuar saudável escrever o lutador,saúde,20/02/2021 18h28 , Ag. Fight,https://www.uol.com.br/esporte/ultimas-noticias/ag-fight/2021/02/20/corner-de-lutador-testa-positivo-para-covid-19-e-duelo-e-retirado-do-ufc-vegas-19.htm,1
"

Onda de calor no Brasil combate a Covid-19 porque o coronavírus não suporta altas temperaturas #boato 
","Boato – Covid-19 não aguenta temperaturas maiores do que 36ºC e, por isso, onda de calor recorde no Brasil ajuda no combate ao coronavírus.",“ reclamar deus o e o limitar … calor cidade ler o vírus corona suportar grau refletir haver temperatura alto bater o record dia grau geralmente voltar principalmente matar grosso paulo dia grau e analisar “ deus agir exterminar o vírus o homem capaz ” deus agir exterminar vírus reclamar calor torcer calor permanecer dia exterminar vírus ação deus haver temperatura alto principalmente sul matar grosso dia calor issuportável fogo ar entender fé ”,saúde,06/10/2020,"
Kyene Becker ",https://www.boatos.org/saude/onda-de-calor-no-brasil-combate-a-covid-19-altas-temperaturas.html,0
"Kaká: 'Você pode não ser influenciado pelo vírus, mas será pela economia'  ",,o ex-jogador kaká ídolo paulo e milan conceder entrevisto o o programar jogar aberto band n quarta-feira e comentar o paralisação futebol dever pandemia coronavírus e alertar o colapso financeiro crise o craque comentar difícil lesão o tristeza o amigar ronaldinho gaúcho presar e o decisão pendurar chuteira especial vidar difícil o situação o gente viver hoje único conversar pessoa velho e ninguém passar situação reflexão aproveitar sair melhor d situação questionar o diminuição salário atleta kaká explicar posicionamento e mostrar preocupar dívida clube o crise sanitário passar mundo ceder equilíbrio balançar o segredar saudar e economia gente falir economia pensar dinheiro entrar discussão delicado o gente entender economia o o gente viver o rodar engrenagem o gente escolher capitalismo acontecer,saúde,26/03/2020 13h11 ,26/03/2020 13h11 ,https://www.uol.com.br/esporte/futebol/ultimas-noticias/lancepress/2020/03/26/voce-pode-nao-ser-influenciado-pelo-virus-mas-sim-pela-economia-diz-kaka-sobre-o-coronavirus.htm,1
"

Coronavírus não causa pneumonia (causa problema de coagulação) e não necessita de respiradores e UTIs para tratamento #boato 
","Boato – Coronavírus causa trombose e não pneumonia. Infectados com Covid-19 não necessitam de respiradores, nem de UTI para se curar.",“ minutar o coronavírus o doença atacar o mundo graça s autópsia realizar italiano … demonstrar pneumonia … coagulação intravascular disseminar trombose o maneiro combatê-lo antibiótico anti-inflamatórios e anticoagulante protocolo alterar o dia informação valioso patologista italiano necessário ventilador o unidade terapia intensivo verdade caso prestar o resolver o prever importante e o coranovírus o mundo o covid-19 atacar dever o gravar errar diagnóstico filmar vídeo família mexicano unir afirmar curar remédio caseiro aspirina gr dissolvido suco limão ferver mel tomar quente e dia seguinte acontecer o informação científico seguir provar certos!esta informação divulgar pesquisador médico itália graça o autópsia realizar paciente morrer covid-19 descobrir pneumonia estritamente falar o vírus matar pneumócitos d tempestade inflamatório criar trombose vascular endotelial trombose difuso correspondente o pulmão o afetado o inflamar produzir atacar cardíaco derramar e doença trombóticas fato protocolo deixar terapia antiviral inútil e concentraram-se inflamatório e anti-coagulação terapia feito imediatamente casar o tratamento paciente responder realizar eficaz ressuscitação quase inútil chinês denunciar investir terapia caseiro terapia intensiva!coagualação intravascual disseminar trombose o maneiro combatê-lo antibiótico anti-inflamatórios e anticougulados … o principal razão hospitalização itália diminuir e tornar doença tratável casar o o tratá-la casar o hospitalização evitar o riscar trombose fácil entender sinal microembulismo desaparecer ecocardiograma n semana feito o comparação paciente respirar e respirar e o situação claro importante achar retornar vidar normal e abrir negócio fechar dever quarentenar imedi ”,saúde,23/04/2020,"
Kyene Becker ",https://www.boatos.org/saude/coronavirus-nao-causa-pneumonia-trombose-respiradores-utis.html,0
Papa pede fim de todas as guerras por conta do coronavírus  ,,o papar francisco apelar n domingo o paralisação guerra mundo durante o período pandemia coronavírus abrir corredor humanitário conflito o atual emergência covid-19 conhecer fronteiro associar o acolherar apelar e convidar o o sequência parar hostilidade bélico o pontífice durante o angelus.o apelar francisco unir o o pedir secretário-geral organização nação unir antonio guterres o pedir cessar-fogo total e global ajudar necessitar o líder católico abrir corredor humanitário o abrir democracia e atenção quele situação vulnerabilidade o compromisso conjuntar o pandemia reconhecer o necessidade reforçar laço fraterno membro único família humano particular suscitar responsável nação e renovar compromisso superação rivalidade conflito resolvido guerra necessário superar antagonismo e contraste mediante o diálogo e construtivo buscar paz afirmar jorge bergoglio notícia foto e vídeo www.ansabrasil.com.br,saúde,29/03/2020 10h15 ,29/03/2020 10h15 ,https://noticias.uol.com.br/ultimas-noticias/ansa/2020/03/29/papa-pede-fim-de-todas-as-guerras-por-conta-do-coronavirus.htm,1
Artigo não prova impossibilidade de transmissão da covid-19 por assintomáticos,,autor artigo ouvir permitir comprovar indivíduo sintoma capaz infectar,saúde,2020/11/30,Comprova,https://projetocomprova.com.br/publicações/artigo-nao-prova-impossibilidade-de-transmissao-da-covid-19-por-assintomaticos/,0
Primero lote da vacina da Pfizer com 1 milhão de doses chega na quinta e vai para capitais,"Contrato prevê 100 milhões de doses até o final do terceiro trimestre. No ano passado, Ministério chegou a descartar compra por causa da exigência de baixas temperaturas de armazenamento.",o lotar vacinar pfizer biontech comprar brasil prever chegar o o país n quinta-feira o o o governar federal contratar milhão dose remessar previsto milhão dose distribuir capitar o vacinar pfizer alvo recusar e polêmicas governar federal ano passar ofertar formar vender milhão dose feito empresar e ficar respostar ministério saudar dezembro o secretário vigilância saudar ministério saudar arnaldo medeiro descartar o comprar vacinar causar exigência armazenamento temperatura dose pfizer precisar armazenar caixa temperatura -25 ° c e -15 ° c dia ano passar o empresar desenvolver embalagem especial temperatura controlar utilizar gelar secar manter o condição armazenamento recomendar,saúde, 28/04/2021 15h26 ," Por Bruna de Alencar, G1 ",https://g1.globo.com/bemestar/vacina/noticia/2021/04/28/primero-lote-da-vacina-da-pfizer-com-1-milhao-de-doses-chega-ao-brasil-na-quinta-e-sera-distribuido-para-capitais.ghtml,1
Brasil completa 2 semanas com média móvel de mortes por Covid acima de mil por dia,"País contabilizou 227.592 óbitos e 9.339.921 casos por Covid-19 desde o início da pandemia, segundo balanço do consórcio de veículos de imprensa. Média móvel de mortes pela doença nos últimos 7 dias foi de 1.051.",o consórcio veículo imprensar divulgar levantamento situação pandemia coronavírus brasil o secretariar estadual saudar consolidar s 20h d quarta-feira o país registrar 1.209 morte covid-19 horar chegar o o total 227.592 óbito o comedir pandemia o médio móvel morte brasil dia 1.051 dia médio acima marcar o variação +4 comparação médio dia indicar tendência estabilidade óbito doença caso confirmar o comedir pandemia 9.339.921 brasileiro o coronavírus 53.665 d confirmar dia o médio móvel dia 48.491 diagnóstico dia representar variação -9 o caso registrar semana o indicar tendência estabilidade diagnóstico e o distrito federal alto morte pr df go ac am pa rr ro ba ce e ma,ciência, 03/02/2021 13h00 , Por G1 ,https://g1.globo.com/bemestar/coronavirus/noticia/2021/02/03/casos-e-mortes-por-coronavirus-no-brasil-em-3-de-fevereiro-segundo-consorcio-de-veiculos-de-imprensa.ghtml,1
"

Hospitais de isolamento recomendam vitamina C, alimentos com pH alto e limão contra o coronavírus #boato 
",Boato – Hospitais de isolamento indicam o uso de vitaminas e a ingestão de alimentos alcalinos e limão contra a Covid-19 (novo coronavírus). ,"“ hospital isolamento casar medicamento tomar hospital isolamento vitaminar c-1000 vitaminar e e o horar sentar o o sol o minuto refeição ovar descansar dormir mínimo 7-8 horar beber 1,5 litro água diariamente refeição quente frio e o hospital fortalecer o imunológico observar o ph coronavírus variar 5,5 o 8,5 o precisar eliminar o vírus consumir alimento alcalino acima acidez vírus banana limão – 9,9 ph amarelar limão – 8,2 ph abacate – 15,6 ph alho – 13,2 ph mangar – 8,7 ph tangerino – 8,5 ph abacaxi – 12,7 ph agrião – 22,7 ph laranjo – 9,2 ph infectar vírus corona comichão garganta garganta seco tossir seco alto temperatura ar perda olfato … e o limão água morno eliminar o vírus início atingir pulmão … guardar informação si fornecer o o família e amigo ”",saúde,09/07/2020,"
Kyene Becker ",https://www.boatos.org/saude/hospitais-recomendam-vitamina-c-alimentos-ph-alto-limao-coronavirus.html,0
"
  Esta patente, sem relação com a família Rothschild, não registrou testes para covid-19 em 2015 ","Publicações compartilhadas centenas de vezes em redes sociais desde o final do último mês de setembro afirmam que a família Rothschild patenteou, em 2015, “um método para testar o covid-19”. Mas, isto é falso: embora a patente seja real, a parte relacionada ao novo coronavírus foi acrescentada em março de 2020. Além disso, a família Rothschild não tem qualquer relação com o documento, como informou um porta-voz do grupo homônimo à equipe de checagem da AFP.Envie-nos por WhatsApp Email",“ coincidência .... o família rothschild patentear método testar o covid-19 visionário ... dever cúmplice ” publicação compartilhar setembro facebook “ rothschild patentear o falsar resultar positivar covid-19 haver ano ” o título artigo publicar dia versão semelhante alegação mencionar o patente provar teste o covid-19 registrar atribuí-la explícitamente família rothschild “ ano doença existir desenvolver método testar covid-19 vir o o teatro global ” tuíte compartilhar setembro o desinformação circular idioma espanhol francês alemão e inglês,saúde,15/10/2020 às 19:55,"Eva Wackenreuther, AFP Alemanha",https://checamos.afp.com//esta-patente-sem-relacao-com-familia-rothschild-nao-registrou-testes-para-covid-19-em-2015,0
É #FAKE que governo de SP negou vacinas a Bauru e que prefeita só obteve doses após reunião com Bolsonaro,Prefeitura de Bauru e governo de São Paulo desmentem a mensagem que circula em redes sociais. Reunião com o presidente ocorreu após cidade receber as doses. Encontro não teve vacina como tema de discussão.,circular rede social mensagem o governar paulo negar vacinar o cidade bauru o governador joão doria receber prefeito suéllen rosim patriota o texto obter dose vacinar oxford encontrar o presidente jair bolsonaro brasília o governar paulo e o prefeitura bauru deixar claro o conteúdo mensagem falsar o cidade receber 8.680 dose coronavac janeiro e 6.660 dose oxford astrazeneca janeiro o encontrar o presidente bolsonaro dia janeiro,saúde, 01/02/2021," Por Roney Domingos, G1 ",https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/02/01/e-fake-que-governo-de-sp-negou-vacinas-a-bauru-e-que-prefeita-so-obteve-doses-apos-reuniao-com-bolsonaro.ghtml,0
"

Médica está entre a vida e morte por tomar vacina chinesa #boato 
","Boato – Uma médica está entre a vida e a morte por tomar a vacina chinesa contra a Covid-19. Ela foi cobaia e está entubada após tomar a substância, que está sendo testada na população.",médico o vidar e morte tomar o vacinar chino vacinar matar e causar dano irreversível população!médica participar teste vacinar entubar o vidar e o morte repassar tirar ar e o papar tá ficar manjar “ fake news ”,saúde,16/11/2020,"
Raiane Gonoli ",https://www.boatos.org/saude/medica-entre-a-vida-e-morte-vacina-chinesa.html,0
Anvisa entrega ao STF lista de documentos que faltam em análise da Sputnik V  ,,o agência nacional vigilância sanitário anunciar noite segunda-feira entregar o o supremo tribunal federal stf o lista documento faltar análise pedir maranhão importar dose vacinar sputnik v o covid-19 o agência atender decisão ministrar ricardo lewandowski stf prazo horar o órgão regulador informar documento faltar o análise d o agência informar o o stf disponibilizar o o maranhão amplo acesso o auto processar administrativo tramitar agência informar o anvisa noto,saúde,11/05/2021 08h55Atualizada em 11/05/2021 11h09 ,Eduardo Simões,https://noticias.uol.com.br/saude/ultimas-noticias/reuters/2021/05/11/anvisa-entrega-ao-stf-lista-de-documentos-que-faltam.htm,1
Coronavírus levou quase 40 mil a pedir auxílio-doença  ,,"quase trabalhador formar precisar ausentar dia serviço causar efeito grave covid-19 acordar o secretariar previdência e trabalhar ministério economia 39.532 pessoa receber o auxílio-doença abril e dezembro ano passar julho e agostar registrar o volumar trabalhador precisar receber o benefício inss contrair o coronavírus 8.415 e 7.131 respectivamente passar 3.064 entrar auxílio-doença causar covid-19 cercar trabalhador receber o auxílio ano passar fração d afetados doença causar 194.949 óbito e infectar 7,6 milhão pessoa brasil",saúde,22/01/2021 06h44 ,Eduardo Rodrigues,https://economia.uol.com.br/noticias/estadao-conteudo/2021/01/22/coronavirus-levou-quase-40-mil-a-pedir-auxilio-doenca.htm,1
Coronavírus: EUA pagam mais caro e ficam com remessa de máscaras chinesas destinadas à França  ,,ofertar pagamento dinheiro viver e o caro o preço original d máscara encomendar frança adquirir americano pistar aeroporto chinês embarcar o destinar o episódio saga o escassez máscara proteção viver potência desesperar lutar o epidemiar unir parecer hesitar adotar prático agressivo autoridade regional francês afirmar quarta-feira ° o competição obter máscara fabricar chino tamanho americano comprar diretamente pistar aeroporto chinês viagem frança pistar americano oferecer dinheiro e pagar o preço pedir lutar jean rottner presidente região francês grand est ler país afetadas coronavírus declaração rádio francês rtl,saúde,02/04/2020 09h44 ,02/04/2020 09h44 ,https://noticias.uol.com.br/ultimas-noticias/rfi/2020/04/02/covid-19-eua-pagam-mais-caro-e-ficam-com-remessa-de-mascaras-chinesas-destinadas-a-franca.htm,1
Criador do álcool gel: 'Brasil é vítima da gestão muito ruim de Bolsonaro'  ,,"didier pittet médico-chefe serviço prevenção e controlo infecção hospital universitário e faculdade medicinar genebra e criador álcool gel o mau gestão crise provocar coronavírus brasil levar o morte erro mau gestão d crise pagar morte e o brasil vítima gestão ruim jair bolsonaro entrevisto o o jornal econômico semana pandemia brasil o país somar morte mundo período e março oms organização mundial saudar total 60,2 pessoa vítima covid-19 planeta n período — 15,6 d brasil",saúde,23/03/2021 11h11 ,23/03/2021 11h11 ,https://noticias.uol.com.br/saude/ultimas-noticias/redacao/2021/03/23/didier-pittet-alcool-em-gel-pandemia-brasil.htm,1
Medo de nova onda de coronavírus faz com que países europeus aumentem a vigilância  ,,o situação europa parecer controlo surto covid-19 aumentar o preocupação autoridade o continente continuar o atingir pandemia 200.000 morte terço total reinar unir itália frança e espanha o itália considerar estender o emergência expirar julho o bélgica ratificar o obrigatório máscara loja cinema locar culto museu e biblioteca o equipamento proteção transportar público e profissão contato direto público cabeleireiro o espanha confirmar n sexta-feira caso contaminação coronavírus identificar dia anterior balançar total 253.908 infecção o início epidemiar o morte atribuir o o coronavírus país 28.403 incluir morte dia acordar ministério saudar espanhol,saúde,10/07/2020 13h42 ,10/07/2020 13h42 ,https://noticias.uol.com.br/ultimas-noticias/rfi/2020/07/10/medo-de-uma-segunda-onda-de-coronavirus-faz-com-que-paises-europeus-aumentem-a-vigilancia.htm,1
iFood: Plano de serviço de saúde para entregador e fundo a grupo de risco  ,,o ifood anunciar hoje adicionar r$ milhão o o fundir solidário criar auxiliar entregador integrar riscar coronavírus o princípio o fundir contar r$ milhão o necessitar quarentenar contrair o covid-19 apresentar sintoma o intuito ampliar o cuidar empresar parceiro o fundir servir auxiliar entregador ano condição riscar doença pulmonar doença cardíaco imunossupressão obesidade mórbido diabete descompensar insuficiência renal crônica e cirrose contar entregador encaixar quesito temporariamente desativadas total somar fundo r$ milhão destinar o o auxílio entregador parceiro trabalhador continuar atuando entregar o empresar disponibilizar álcool gel e kit informativo vans itinerante espalhar diverso cidade,saúde,30/03/2020 18h46 ,30/03/2020 18h46 ,https://economia.uol.com.br/noticias/redacao/2020/03/30/ifood-dobra-fundo-e-anuncia-mais-r-1-mi-para-entregador-em-grupo-de-risco.htm,1
"
  Casos de mortes após vacinação não significam que imunizantes são ineficazes contra covid-19","Desde o início da campanha de imunização contra o novo coronavírus no Brasil, casos pontuais de mortes entre vacinados têm feito usuários questionarem a eficácia dos imunizantes. Em maio de 2021 foi o caso do sambista Nelson Sargento e, em agosto, do ator Tarcísio Meira. Mas, especialistas explicam: embora nenhuma vacina seja capaz de evitar 100% de infecções e mortes, indivíduos vacinados têm muito menos probabilidade de serem hospitalizados ou de morrerem. Envie-nos por WhatsApp Email",o dia agostar o atores tarcísio meira ano e glória menezes internar covid-19 paulo o notícia gerar crítico umar o casal totalmente vacinar o doença março d ano “ cadê o segurança d substância chamar vacinar vacinar o covid-19 e suar variante ” reagir usuário dia tarcísio meira falecer dever doença “ o inexplicável casar ‘ vacinar salvar vidar ’ e impedir contágio e caso grave ” imagem compartilhar o facebook e o instagram o confirmação morte ator maio o falecimento sambista nelson sargento o o ano desencadear comentário semelhantes:“vacina proteger tomar o dose imunizante nelson sargento presidente mangueira o rir janeiro morrer covid-19 ”,saúde,17/08/2021 às 22:33,AFP Brasil,https://checamos.afp.com//http%253A%252F%252Fdoc.afp.com%252F9LA7B2-1,0
"EUA têm mais hospitalizados por covid-19 agora do que na 1ª onda, diz Opas  ",,"o organização pan-americana saudar opar alertar o gravidade pandemia covid-19 n região durante entrevisto coletiva o comandar entidade notar semana 2,5 milhão pessoa infectar américas o diretora opar carissa etienne destacar o fato atualmente haver pessoa hospitalizar causar vírus onda caso ano passado.na américa sul país registrar aumentar caso doença semana lembrar o autoridade permanecer vigilante semana afirmar etienne o o lembrar feriar ano gerar aglomeração resultar saltar caso doença país região o acesso vacinar limitar depender d conter caso lembrar o o recomendar pessoa manter medir o distanciamento físico o máscara e o higiene mão conter contágio subdiretor opar jarbas barbosa afirmar o quadrar o mudar o dinâmico contaminação dever imunizar população sustentar ele.a opar iniciativo covax buscar garantir distribuição igualitário vacinar região o entidade entregar imunizante iniciativo começar março.já garantir entregar bilião vacinar o doença n ano iniciativo covax o opar o d entregar semestre o prioridade covax imunizar vulnerável população profissional saudar e idoso lembrar o comandar opas.etienne cobrar líder região mostrar unidade e transparência respostar pandemia citar nome presentar coletiva o gerente incidente entidade sylvain aldighieri o opar favorável adoção passaporte imunidade receber vacinar aldighieri argumentar acabar conferir falso sensação segurança",saúde,13/01/2021 14h20 ,Gabriel Bueno da Costa,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2021/01/13/eua-tem-mais-hospitalizados-por-covid-19-agora-do-que-na-1-onda-diz-opas.htm,1
"“Confrontar o preconceito é a ferramenta mais poderosa de que dispomos”, diz Ashton Applewhite",Encontro de influenciadores digitais trata de ativismo e estrangulamento do mercado de trabalho ,o volumar evento longevidade – o ótima notícia – s conseguir escrever semana ocorrer o acontecer o seminário on-line realizar novembro influenciadores digitar premiar plataforma “ next avenue ” voltar o público norte-americano vencedor sharon inouye professorar medicinar escola medicinar harvard e raymond jetson presidente metromorphosis trabalhar o transformação comunidade urbano o debater ficar melhor reunir vencedor edição anterior ashton applewhite autor blog “ this chair rocks ” e elizabeth white autor livrar “ underemployed and faking normal your guide to o better life ” tradução livrar “ ano subempregado e fingir normal guiar vidar melhor ” o assertividade ashton o tom encontrar o o afirmar lutar o preconceito tarefar “ confrontar o preconceito o ferramenta poderoso dispor viver diverso o longevidade o o contrário imaginar o senso comum e pensar profissional saudar precisar combater estereótipo papel o desempenhar ” citar imagem negativo recorrente o o velhice triste rugar feio velho competência e acrescentar “ atitude idade o raça e gênero formar infância ” o mudar conscientização sociedade integração indivíduo idade e ativismo “ o ageísmo incluir iniciativo o discriminação ” finalizar o doutorar inouye contar durante o pandemia chegar o ouvir sugestão o melhor “ confinar idoso garantir o restante população circular ” julgamento míope e preconceituoso basear unicamente critério idade elizabeth white atuação o mercar trabalhar joe biden presidente eleito eua papel fundamental assumir o governar “ durante o campanha haver crítico e especulação velho capacidade comandar o país entanto o homem certar mostrar sabedoria discernimento o aplicar s pessoa acima descartar mercar trabalhar ficar incompetente chegar o salário reservar aposentadoria viver condição indigno o bônus longevidade ” o escritor fundamental criar oportunidade empreendedorismo o sênior garantir futurar defender ted talks campar linguagem debatedores enfatizar determinar expressão o envelhecimento dever banir “ tsunami pratear ” imagem remeter o catástrofe e alimentar o preconceito sugestão apresentar funcionar melhor inglês português “ grey bloom ” florescer pratear “ elder swell ” crescimento sênior swell inchaço raymond jetson optar “ silver reservoir ” reservatório pratear opinião o dimensão experiência acumular velho,ciência, 08/12/2020 06h00 , Rio de Janeiro ,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2020/12/08/confrontar-o-preconceito-e-a-ferramenta-mais-poderosa-de-que-dispomos-diz-ashton-applewhite.ghtml,1
"Com covid-19, presidente do México está 'praticamente assintomático', diz vice-secretário da Saúde  ",,o presidente méxico andrés manuel lópez obrador praticamente assintomático informar n quinta-feira o vice-secretário saudar hugo lópez-gatell o o apresentar o boletim diário o saudar mandatário testar positivar o covid-19 domingo passar o presidente praticamente assintomático e d extremamente ativo lópez-gatell saudar tranquilo humor desejoso voltar o reincorporar s atividades cotidiano precisar permanecer dia isolamento e relativo repousar acrescentar,saúde,28/01/2021 23h54 ,28/01/2021 23h54 ,https://noticias.uol.com.br/ultimas-noticias/afp/2021/01/28/presidente-do-mexico-enfrenta-covid-19-praticamente-assintomatico.htm,1
"

Vídeo gravado no cemitério de Barra do Jucu mostra fraude da pandemia #boato 
","Boato – Enquanto equipe de TV filmava falso enterro no cemitério de Barra do Jucu, homem filmou coveiro com a roupa limpinha e denunciou fraude na pandemia.",versão cuidar o imprensar enganar olhar o fraudar o imprensar terrorismo redar nacional e acreditar paramentar e restante preocupação teoricamente contaminar facilmente o repórter medo sentar túmulo família velar e enterrar ente querido “ jornalista ” acessar o cemitério livremente?#fraude pandemia mentir covid19 foracorruptosversão n link mostrar armação morte coronadória19 cemitério barrir jucu vila velha-es o esquerdo lixar armar prefeito es o esquerdo lixar governar cuidar prefeito versão o farsa covid cemiterios barrir jucu!!o capixaba enganar versão cemitério barrir jucu o azar d gente filmar tá difícil enganar o população versão vergonha imprensar brasileiro limite barrir jucu vila velho es acreditar humano viver audiência levar terrorismo o televisão vender notícia desgraçar montagem pleno luzir dia enterrar ninguém enterrar covid,saúde,01/04/2021,"
Edgard Matsuki ",https://www.boatos.org/saude/video-gravado-cemiterio-barra-do-jucu-fraude-pandemia.html,0
Diretor da OMS revela ter sido alvo de ameaças de morte e insultos racistas  ,,tedros adhanom ghebreyesus diretor-geral oms organização mundial saudar revelar hoje receber ameaçar morte e insulto racista conduzir esforço global combater o pandemia coronavírus contar ataque pessoal ocorrer haver abuso comentário racista nome negro orgulhar negro começar ghebreyesus durante o entrevisto coletiva entidade importar sincero ameaçar morte o mínimo completar o assunto abordar tedros adhanom ghebreyesus pedir país unir e parar politizar o vírus,saúde,08/04/2020 15h36 ,08/04/2020 15h36 ,https://noticias.uol.com.br/internacional/ultimas-noticias/2020/04/08/diretor-da-oms-revela-ter-sido-alvo-de-ameacas-de-morte-e-insultos-racistas.htm,1
"
  Alerta da OMS sobre os testes RT-PCR para covid-19 não é “admissão” de falta de eficácia ","Um artigo compartilhado dezenas de vezes nas redes sociais desde o último dia 20 de dezembro afirma que a Organização Mundial da Saúde “admitiu” que os testes PCR para detectar a covid-19 não são eficazes, pois há um alto risco de mostram resultados falsos positivos. Contudo, o alerta da OMS, que se refere aos testes RT-PCR, não revela uma ineficácia, mas que os resultados sejam interpretados com base nas instruções de uso e juntamente com o quadro clínico.Envie-nos por WhatsApp Email",“ oms admitir teste pcr covid confiar ” assinalar o título artigo publicar site oriundi.net citar texto publicar organização mundial saudar dezembro portal replicar facebook capturar tela acompanhar link site organismo o afirmação d reconhecimento oms começar o espalhar maneiro enganoso intitular “ avisar oms usuário ivd diagnóstico in vitro ” tradução livrar inglês o organismo explicar site o objetivo noto “ assegurar usuário determinar tecnologia testar ácido nucleico nat ciência certo aspecto instrução ifu produto ”,saúde,31/12/2020 às 19:55,"AFP Argentina, AFP México, AFP Brasil",https://checamos.afp.com//alerta-da-oms-sobre-os-testes-rt-pcr-para-covid-19-nao-e-admissao-de-falta-de-eficacia,0
Saiba qual serviço público procurar em caso de suspeita de covid-19  ,,o aumentar caso covid-19 brasil novamente o disponibilidade serviço saudar motivar preocupação principalmente contar o auxílio convênio médico e depender sus único saudar — situação população brasileiro o pesquisar nacional saudar divulgar setembro o dúvida serviço público procurar casar o pessoa apresentar sintoma comum doença febre dor garganta tossir e ar e o testar detectar o coronavírus e o indicar o ministério saudar seguir o orientação o população procurar assistência médico sintoma covid-10 leve,saúde,07/12/2020 04h00 ,Luiza Vidal,https://www.uol.com.br/vivabem/noticias/redacao/2020/12/07/saiba-qual-servico-publico-procurar-em-caso-de-suspeita-de-covid-19.htm,1
"Estados de sítio e de defesa não estão adaptados para a pandemia, diz Gilmar  ",,o ministrar supremo tribunal federal ministrar gilmar mendes avaliar o decretar sítio o defeso adaptar o situação o país enfrentar antar pandemia coronavírus o ministrar possibilidade ficar restrito conturbação social e precisa-se medir ligar sanitário o avaliação ministrar feito durante seminário promover instituto brasiliense direito público idp palestrante o ministrar substituto tribunal superior eleitoral carlos horbach mediar gilmar mendes o temer discussão regime emergência e jurisdição constitucional março reportagem revisto eletrônica crusoé mostrar o palácio planalto encomendar o ministério parecer decretar sítio causar pandemia coronavírus o ordem advogar brasil emitir parecer considerar o medir inconstitucional antar o doença o presidente comissão assunto constitucional entidade escrever artigo linha o exposição horbach tratar desafio jurisdição contexto pandemia tratar regime e emergência e crise o constitucionalismo constitucional enfrentar década gilmar ponderar contexto constituição interessante texto relativamente antenado realidade o o mundo hoje defrontar,saúde,20/04/2020 15h59 ,Pepita Ortega,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2020/04/20/estados-de-sitio-e-de-defesa-nao-estao-adaptados-para-a-pandemia-diz-gilmar.htm,1
"

Caixões são enterrados com pedra e madeira em Belo Horizonte (MG) #boato 
","Boato – Em Belo Horizonte (MG), caixões estão sendo enterrados com papelão, madeira e pedras no lugar de corpos só para aumentar o número de mortos por coronavírus. ",“ desenterrar diverso caixoes cemiterio bh e encontrar pedrar e papelao e ’ hipocritas ” “ oi hernandes deixar falar pra o notícia né o globo falar minar tá acontecer casar engraçar principalmente bh o prefeito bh né tá infestar coronavírus enterrar montar gente coronavírus bh o família tá enterrar tá coveiro enterrar pra aglomeração pessoa acontecer mandar e arrancar caixão o exame coronavírus o caixão pedrar e madeirar montar caixão cheio pedrar e madeirar palhaçada ah falir o verdade político o prefeito né bh ah gente o globo filmar espalhar o tá filmar ”,saúde,01/05/2020,"
Kyene Becker ",https://www.boatos.org/saude/caixoes-enterrados-pedra-madeira-belo-horizonte-mg.html,0
"Covid: UE adere à iniciativa da OMS por vacina universal e doará R$ 2,6 mi  ",,"o presidente comissão europeu ursula von der leyen anunciar hoje o união europeu aderir campanha organização mundial saudar oms fornecer vacinar o coronavírus maneiro universal e doar euro quase r$ 2,6 milhão o iniciativo o bloco o o tomar medir concreto campanha chamar covax facility.segundo von der leyen o união europeu recolher bilião euro r$ 103,6 bilião financiar diverso estudo acelerar o processar desenvolvimento vacinar o covid-19 e passar adiantar verdadeiro solidariedade global o comissão europeu euro garantir o covax comprar e entregar vacinar país e médio render junto esforço acelerar o desenvolvimento e entregar vacinar o coronavírus europeu e o restar mundo informar o presidente.von der leyen reforçar falir oms ressaltar claro ninguém segurar europa mundo seguros"".em noto divulgar semana o oms informar país manifestar interessar participar parceria e o o país seriar beneficiar o ação",saúde,31/08/2020 09h45 ,31/08/2020 09h45 ,https://noticias.uol.com.br/ultimas-noticias/ansa/2020/08/31/uniao-europeia-adere-a-iniciativa-da-oms-por-vacina-universal.htm,1
